title,link,address,size,price,img
小巨蛋站、室內約130坪、每坪1650元,rent-detail-3404257.html,"小巨蛋站、室內約130坪、每坪1650元
小巨蛋站、室內約130坪、每坪1650元
小巨蛋站、室內約130坪、每坪1650元
優質純辦大樓　台北市-松山區 南京東路四段
辦公，樓層：6/11
3小時內更新  仲介 司貝斯特不動產  
地圖收藏問答(0)
地圖
收藏
問答(0)",198坪,"326,700元",http://p1.cdn.591.com.tw/house/active/2015/04/29/143028952990289603_128x92.jpg
挑高樓中樓、捷運3分鐘、高樓景觀佳,rent-detail-3404354.html,"挑高樓中樓、捷運3分鐘、高樓景觀佳
挑高樓中樓、捷運3分鐘、高樓景觀佳
挑高樓中樓、捷運3分鐘、高樓景觀佳
優質純辦大樓　台北市-中正區 北平東路
辦公，樓層：8/14
3小時內更新  仲介 司貝斯特不動產  
地圖收藏問答(0)
地圖
收藏
問答(0)",360坪,"720,000元",http://p2.cdn.591.com.tw/house/active/2015/05/05/143079395101937406_128x92.jpg
百萬隔間裝潢、捷運3分鐘、三面採光,rent-detail-3432150.html,"百萬隔間裝潢、捷運3分鐘、三面採光
百萬隔間裝潢、捷運3分鐘、三面採光
百萬隔間裝潢、捷運3分鐘、三面採光
優質純辦大樓　台北市-信義區 基隆路二段
辦公，樓層：20/21
3小時內更新  仲介 司貝斯特不動產  
地圖收藏問答(0)
地圖
收藏
問答(0)",130坪,"200,000元",http://p1.cdn.591.com.tw/house/active/2015/06/15/143436293895873500_128x92.jpg
一層一戶、低公設、室內約180坪,rent-detail-3404229.html,"一層一戶、低公設、室內約180坪
一層一戶、低公設、室內約180坪
一層一戶、低公設、室內約180坪
台北市-大安區 敦化南路二段
辦公，樓層：22/26
3小時內更新  仲介 司貝斯特不動產  
地圖收藏問答(0)
地圖
收藏
問答(0)",229坪,"458,000元",http://p2.cdn.591.com.tw/house/active/2015/06/03/143329342926633509_128x92.jpg
南京復興站、室內約120坪、每坪1550,rent-detail-3415084.html,"南京復興站、室內約120坪、每坪1550
南京復興站、室內約120坪、每坪1550
南京復興站、室內約120坪、每坪1550
優質純辦大樓　台北市-松山區 敦化北路
辦公，樓層：11/13
3小時內更新  仲介 司貝斯特不動產  
地圖收藏問答(0)
地圖
收藏
問答(0)",164坪,"254,000元",http://p1.cdn.591.com.tw/house/active/2015/06/08/143372476407354808_128x92.jpg
松江南京站旁、室內100坪、每坪1500,rent-detail-3404363.html,"松江南京站旁、室內100坪、每坪1500
松江南京站旁、室內100坪、每坪1500
松江南京站旁、室內100坪、每坪1500
優質純辦大樓　台北市-中山區 南京東路二段
辦公，樓層：3/12
3小時內更新  仲介 司貝斯特不動產  
地圖收藏問答(0)
地圖
收藏
問答(0)",128坪,"190,000元",http://p2.cdn.591.com.tw/house/active/2014/12/25/141947019427143402_128x92.jpg
南京復興站、室內約70坪、有裝潢,rent-detail-3379396.html,"南京復興站、室內約70坪、有裝潢
南京復興站、室內約70坪、有裝潢
南京復興站、室內約70坪、有裝潢
優質純辦大樓　台北市-松山區 南京東路三段
辦公，樓層：5/17
3小時內更新  仲介 司貝斯特不動產  
地圖收藏問答(0)
地圖
收藏
問答(0)",104坪,"198,000元",http://p2.cdn.591.com.tw/house/active/2015/05/21/143217845151115300_128x92.jpg
方正採光帷幕純辦大樓-敦化南路上,rent-detail-3405156.html,"方正採光帷幕純辦大樓-敦化南路上
方正採光帷幕純辦大樓-敦化南路上
方正採光帷幕純辦大樓-敦化南路上
優質純辦大樓　台北市-大安區 敦化南路二段
辦公，樓層：4/18
3小時內更新  仲介 司貝斯特不動產  
地圖收藏問答(0)
地圖
收藏
問答(0)",246坪,"529,600元",http://p2.cdn.591.com.tw/house/active/2015/04/29/143029865991789909_128x92.jpg
世貿站旁、室內135坪、每坪1400元,rent-detail-3404288.html,"世貿站旁、室內135坪、每坪1400元
世貿站旁、室內135坪、每坪1400元
世貿站旁、室內135坪、每坪1400元
優質純辦大樓　台北市-信義區 基隆路一段
辦公，樓層：15/15
3小時內更新  仲介 司貝斯特不動產  
地圖收藏問答(0)
地圖
收藏
問答(0)",176坪,"246,000元",http://p2.cdn.591.com.tw/house/active/2015/05/15/143167690384790105_128x92.jpg
精美裝潢、使用約270坪、屋況佳,rent-detail-3404245.html,"精美裝潢、使用約270坪、屋況佳
精美裝潢、使用約270坪、屋況佳
精美裝潢、使用約270坪、屋況佳
台北市-大安區 敦化南路二段
辦公，樓層：26/26
3小時內更新  仲介 司貝斯特不動產  
地圖收藏問答(0)
地圖
收藏
問答(0)",270坪,"572,000元",http://p2.cdn.591.com.tw/house/active/2015/06/03/143329429485161608_128x92.jpg
中山國中站、室內約60坪，全新天地壁,rent-detail-3376918.html,"中山國中站、室內約60坪，全新天地壁
中山國中站、室內約60坪，全新天地壁
中山國中站、室內約60坪，全新天地壁
優質純辦大樓　台北市-中山區 民權東路三段
辦公，樓層：16/16
3小時內更新  仲介 司貝斯特不動產  
地圖收藏問答(0)
地圖
收藏
問答(0)",80坪,"124,000元",http://p1.cdn.591.com.tw/house/active/2015/06/08/143376512429159108_128x92.jpg
捷運行天宮站、漂亮隔間裝潢、附OA,rent-detail-3432118.html,"捷運行天宮站、漂亮隔間裝潢、附OA
捷運行天宮站、漂亮隔間裝潢、附OA
捷運行天宮站、漂亮隔間裝潢、附OA
優質純辦大樓　台北市-中山區 松江路
辦公，樓層：10/12
3小時內更新  仲介 司貝斯特不動產  
地圖收藏問答(0)
地圖
收藏
問答(0)",75坪,"112,000元",http://p1.cdn.591.com.tw/house/active/2015/06/15/143436103475885402_128x92.jpg
隔間裝潢佳、一層一戶、室內無柱、公設低,rent-detail-3423879.html,"隔間裝潢佳、一層一戶、室內無柱、公設低
隔間裝潢佳、一層一戶、室內無柱、公設低
隔間裝潢佳、一層一戶、室內無柱、公設低
優質純辦大樓　台北市-中正區 重慶南路一段
辦公，樓層：8/11
3小時內更新  仲介 司貝斯特不動產  
地圖收藏問答(0)
地圖
收藏
問答(0)",247坪,"321,100元",http://p2.cdn.591.com.tw/house/active/2015/06/11/143401566902945701_128x92.jpg
捷運1分鐘、三面採光、公設低、優質純辦,rent-detail-3377064.html,"捷運1分鐘、三面採光、公設低、優質純辦
捷運1分鐘、三面採光、公設低、優質純辦
捷運1分鐘、三面採光、公設低、優質純辦
優質純辦大樓　台北市-中山區 松江路
辦公，樓層：10/12
3小時內更新  仲介 司貝斯特不動產  
地圖收藏問答(0)
地圖
收藏
問答(0)",153坪,"290,700元",http://p2.cdn.591.com.tw/house/active/2015/03/10/142595643188181305_128x92.jpg
【適金融證券業、辦公室】公設低、三面採光,rent-detail-3423815.html,"【適金融證券業、辦公室】公設低、三面採光
【適金融證券業、辦公室】公設低、三面採光
【適金融證券業、辦公室】公設低、三面採光
優質純辦大樓　台北市-松山區 八德路三段
辦公，樓層：2/16
3小時內更新  仲介 司貝斯特不動產  
地圖收藏問答(0)
地圖
收藏
問答(0)",216坪,"368,000元",http://p2.cdn.591.com.tw/house/active/2012/02/03/132827162412247902_128x92.jpg
漂亮隔間裝潢、一層一戶【醫美、辦公皆可】,rent-detail-3415317.html,"漂亮隔間裝潢、一層一戶【醫美、辦公皆可】
漂亮隔間裝潢、一層一戶【醫美、辦公皆可】
漂亮隔間裝潢、一層一戶【醫美、辦公皆可】
優質純辦大樓　台北市-信義區 信義路四段
辦公，樓層：6/12
3小時內更新  仲介 司貝斯特不動產  
地圖收藏問答(0)
地圖
收藏
問答(0)",99坪,"188,000元",http://p2.cdn.591.com.tw/house/active/2015/04/13/142889839317720703_128x92.jpg
隔間裝潢佳、近捷運、公設低、優質純辦,rent-detail-3415288.html,"隔間裝潢佳、近捷運、公設低、優質純辦
隔間裝潢佳、近捷運、公設低、優質純辦
隔間裝潢佳、近捷運、公設低、優質純辦
優質純辦大樓　台北市-中山區 松江路
辦公，樓層：4/11
3小時內更新  仲介 司貝斯特不動產  
地圖收藏問答(0)
地圖
收藏
問答(0)",97坪,"132,000元",http://p1.cdn.591.com.tw/house/active/2015/03/31/142776344739598009_128x92.jpg
漂亮隔間裝潢、獨立空調、一層一戶、近捷運,rent-detail-3377040.html,"漂亮隔間裝潢、獨立空調、一層一戶、近捷運
漂亮隔間裝潢、獨立空調、一層一戶、近捷運
漂亮隔間裝潢、獨立空調、一層一戶、近捷運
優質純辦大樓　台北市-松山區 復興北路
辦公，樓層：12/12
3小時內更新  仲介 司貝斯特不動產  
地圖收藏問答(0)
地圖
收藏
問答(0)",209坪,"376,200元",http://p2.cdn.591.com.tw/house/active/2014/12/26/141957817867298809_128x92.jpg
漂亮隔間裝潢、附OA、室內挑高、優質純辦,rent-detail-3376983.html,"漂亮隔間裝潢、附OA、室內挑高、優質純辦
漂亮隔間裝潢、附OA、室內挑高、優質純辦
漂亮隔間裝潢、附OA、室內挑高、優質純辦
優質純辦大樓　台北市-中山區 中山北路二段
辦公，樓層：8/14
3小時內更新  仲介 司貝斯特不動產  
地圖收藏問答(0)
地圖
收藏
問答(0)",47坪,"85,700元",http://p1.cdn.591.com.tw/house/active/2015/06/01/143312845212085906_128x92.jpg
世貿站旁、一層一戶、可租396~792坪,rent-detail-3415170.html,"世貿站旁、一層一戶、可租396~792坪
世貿站旁、一層一戶、可租396~792坪
世貿站旁、一層一戶、可租396~792坪
優質純辦大樓　台北市-信義區 信義路五段
辦公，樓層：3/16
3小時內更新  仲介 司貝斯特不動產  
地圖收藏問答(0)
地圖
收藏
問答(0)",792坪,"2,059,200元",http://p1.cdn.591.com.tw/house/active/2015/05/07/143098440019357005_128x92.jpg
台北市中心玻璃帷幕方向格局單純商辦,rent-detail-3405183.html,"台北市中心玻璃帷幕方向格局單純商辦
台北市中心玻璃帷幕方向格局單純商辦
台北市中心玻璃帷幕方向格局單純商辦
優質純辦大樓　台北市-松山區 光復北路
辦公，樓層：11/15
3小時內更新  仲介 司貝斯特不動產  
地圖收藏問答(0)
地圖
收藏
問答(0)",106坪,"169,600元",http://p1.cdn.591.com.tw/house/active/2015/04/29/143030082056492600_128x92.jpg
雙捷運、純玻璃帷幕、駐戶單純,rent-detail-3376836.html,"雙捷運、純玻璃帷幕、駐戶單純
雙捷運、純玻璃帷幕、駐戶單純
雙捷運、純玻璃帷幕、駐戶單純
優質純辦大樓　台北市-中山區 南京東路三段
辦公，樓層：8/10
3小時內更新  仲介 司貝斯特不動產  
地圖收藏問答(0)
地圖
收藏
問答(0)",90坪,"144,000元",http://p2.cdn.591.com.tw/house/active/2015/05/21/143217536235242102_128x92.jpg
近忠孝敦化站、優質純辦大樓、高樓層採光佳,rent-detail-3377030.html,"近忠孝敦化站、優質純辦大樓、高樓層採光佳
近忠孝敦化站、優質純辦大樓、高樓層採光佳
近忠孝敦化站、優質純辦大樓、高樓層採光佳
優質純辦大樓　台北市-大安區 忠孝東路四段
辦公，樓層：8/22
3小時內更新  仲介 司貝斯特不動產  
地圖收藏問答(0)
地圖
收藏
問答(0)",45坪,"88,000元",http://p1.cdn.591.com.tw/house/active/2015/04/14/142898910099354507_128x92.jpg
優質純辦大樓、近捷運、高樓層、採光視野佳,rent-detail-3377017.html,"優質純辦大樓、近捷運、高樓層、採光視野佳
優質純辦大樓、近捷運、高樓層、採光視野佳
優質純辦大樓、近捷運、高樓層、採光視野佳
優質純辦大樓　台北市-松山區 南京東路四段
辦公，樓層：10/12
3小時內更新  仲介 司貝斯特不動產  
地圖收藏問答(0)
地圖
收藏
問答(0)",110坪,"144,000元",http://p1.cdn.591.com.tw/house/active/2015/03/31/142776469496643508_128x92.jpg
漂亮隔間裝潢、一層一戶、三面採光、近捷運,rent-detail-3386652.html,"漂亮隔間裝潢、一層一戶、三面採光、近捷運
漂亮隔間裝潢、一層一戶、三面採光、近捷運
漂亮隔間裝潢、一層一戶、三面採光、近捷運
優質純辦大樓　台北市-中山區 民生東路二段
辦公，樓層：10/12
3小時內更新  仲介 司貝斯特不動產  
地圖收藏問答(0)
地圖
收藏
問答(0)",255坪,"403,920元",http://p1.cdn.591.com.tw/house/active/2012/09/28/134882525266401403_128x92.jpg
漂亮隔間裝潢、近捷運、三面採光、高樓景佳,rent-detail-3423799.html,"漂亮隔間裝潢、近捷運、三面採光、高樓景佳
漂亮隔間裝潢、近捷運、三面採光、高樓景佳
漂亮隔間裝潢、近捷運、三面採光、高樓景佳
優質純辦大樓　台北市-松山區 南京東路四段
辦公，樓層：11/11
3小時內更新  仲介 司貝斯特不動產  
地圖收藏問答(0)
地圖
收藏
問答(0)",121坪,"199,650元",http://p2.cdn.591.com.tw/house/active/2015/05/07/143099160277118403_128x92.jpg
復北金融商圈*A級純辦*門禁森嚴一層一戶,rent-detail-3415269.html,"復北金融商圈*A級純辦*門禁森嚴一層一戶
復北金融商圈*A級純辦*門禁森嚴一層一戶
復北金融商圈*A級純辦*門禁森嚴一層一戶
優質純辦大樓　台北市-松山區 復興北路
辦公，樓層：3/14
3小時內更新  仲介 司貝斯特不動產  
地圖收藏問答(0)
地圖
收藏
問答(0)",217坪,"340,000元",http://p1.cdn.591.com.tw/house/active/2015/04/20/142950880280445202_128x92.jpg
漂亮隔間裝潢、三面採光、公設低、優質純辦,rent-detail-3377009.html,"漂亮隔間裝潢、三面採光、公設低、優質純辦
漂亮隔間裝潢、三面採光、公設低、優質純辦
漂亮隔間裝潢、三面採光、公設低、優質純辦
優質純辦大樓　台北市-松山區 民生東路三段
辦公，樓層：4/14
3小時內更新  仲介 司貝斯特不動產  
地圖收藏問答(0)
地圖
收藏
問答(0)",86坪,"136,000元",http://p2.cdn.591.com.tw/house/active/2014/11/11/141567378312324906_128x92.jpg
【忠孝復興實坪商辦】一層一戶好規劃,rent-detail-3405150.html,"【忠孝復興實坪商辦】一層一戶好規劃
【忠孝復興實坪商辦】一層一戶好規劃
【忠孝復興實坪商辦】一層一戶好規劃
優質辦公大樓　台北市-大安區 復興南路一段
辦公，樓層：5/12
3小時內更新  仲介 司貝斯特不動產  
地圖收藏問答(0)
地圖
收藏
問答(0)",78坪,"119,000元",http://p1.cdn.591.com.tw/house/active/2015/04/29/143028524413288009_128x92.jpg
漂亮隔間裝潢、公設低、純辦帷幕大樓,rent-detail-3415299.html,"漂亮隔間裝潢、公設低、純辦帷幕大樓
漂亮隔間裝潢、公設低、純辦帷幕大樓
漂亮隔間裝潢、公設低、純辦帷幕大樓
優質純辦大樓　台北市-松山區 南京東路四段
辦公，樓層：7/14
3小時內更新  仲介 司貝斯特不動產  
地圖收藏問答(0)
地圖
收藏
問答(0)",140坪,"238,000元",http://p1.cdn.591.com.tw/house/active/2014/11/06/141524072209564909_128x92.jpg
敦北民生金融商辦交叉區、立即進駐免裝潢,rent-detail-3415247.html,"敦北民生金融商辦交叉區、立即進駐免裝潢
敦北民生金融商辦交叉區、立即進駐免裝潢
敦北民生金融商辦交叉區、立即進駐免裝潢
優質純辦大樓　台北市-松山區 敦化北路
辦公，樓層：3/11
3小時內更新  仲介 司貝斯特不動產  
地圖收藏問答(0)
地圖
收藏
問答(0)",223坪,"356,000元",http://p1.cdn.591.com.tw/house/active/2015/02/25/142484522703034702_128x92.jpg
